w1,l1_leg,l1_top,l1_center,l2,h1,l2_tap,ratio,Tx_turns,Tx_tap,Tx_height,Tx_preg,Rx_turns,Rx_tap,Rx_height,Rx_preg,g1,g2,Tx_space_x,Tx_space_y,Rx_space_x,Rx_space_y,core_N_w1,core_P_w1,Tx_layer_space_x,Tx_layer_space_y,Rx_layer_space_x,Rx_layer_space_y,Tx_width,Rx_width,Lmt_uH
10.4,13,13,6.8,5.6,16,0,0.5,14,13,0.105,0.06,2,24,0.105,0.08,0.1,0.47,0.6,1.5,2.5,2.2,26,2,0.9,4.6,1.4,2.9,0.3,1.9,155.658338426841
14,8.2,11.8,5.6,20,35.2,0,0.51,14,33,0.14,0.04,2,23,0.105,0.03,0.1,0.14,0.9,2.7,4.6,3.6,16,7,5,2,2.5,0.9,0.82,1.6,155.712448366456
22.4,3.4,10.6,4.4,16.4,48.4,0,0.51,14,34,0.105,0.06,2,29,0.07,0.01,0.1,0.17,2,1.4,4.5,2.2,28,6,2.3,4.4,1.7,3.9,0.78,1.6,155.713812840742
24.8,1,1,14,10.4,42.4,0,0.5,14,13,0.105,0.03,2,24,0.175,0.08,0.1,0.29,0.4,1.7,4.5,1.3,2,6,0.9,2.6,2.4,1.8,0.35,1.2,155.734866945593
23.6,1,9.4,11.6,5.6,25.6,0,0.5,14,30,0.105,0.04,2,31,0.105,0.03,0.1,0.11,0.5,2.9,2,2.3,29,29,4.5,2.9,0.6,1.9,0.24,1.2,155.799516010549
12.8,3.4,8.2,9.2,21.2,11.2,0,0.51,14,31,0.175,0.03,2,31,0.14,0.05,0.1,0.46,1.2,2.1,4.9,2.2,1,8,4.2,1.9,0.3,2,0.21,1.9,155.841039788884
15.2,2.2,4.6,11.6,10.4,8.8,0,0.5,14,26,0.14,0.05,2,17,0.14,0.06,0.1,0.4,0.9,1.9,3.9,4.3,22,12,2.6,4.1,4,1.6,0.29,1,155.845395518099
22.4,3.4,2.2,4.4,23.6,32.8,0,0.5,14,33,0.14,0.05,2,18,0.035,0.03,0.1,0.43,2.2,1.3,4.5,5,20,15,0.8,2.5,3.8,3,0.1,3.6,155.950226338096
10.4,3.4,3.4,23.6,14,32.8,0,0.5,14,23,0.105,0.06,2,10,0.14,0.03,0.1,0.49,1.8,0.5,4,4.5,12,1,4.4,3.9,4.5,3.5,0.48,3.9,155.969206824242
6.8,5.8,10.6,23.6,15.2,25.6,0,0.5,14,25,0.175,0.05,2,34,0.175,0.06,0.1,0.39,1.5,1.9,4.9,4.2,25,27,4.7,2.2,4.5,2.4,1.43,2.9,156.040040013125
11.6,3.4,13,14,3.2,25.6,0,0.51,14,25,0.175,0.03,2,10,0.14,0.01,0.1,0.21,0.2,3.3,1.4,2.9,23,10,0.5,3.4,2.9,1.9,0.12,1.1,156.215002459261
38,1,8.2,3.2,14,25.6,0,0.5,14,14,0.035,0.02,2,15,0.175,0.07,0.1,0.4,1.6,1.3,2.9,2.2,12,7,2.6,0.1,2.1,0.4,0.36,1.8,156.22873076436
12.8,10.6,8.2,5.6,26,8.8,0,0.51,14,21,0.105,0.06,2,32,0.105,0.04,0.1,0.47,2.4,0.7,4.6,4.1,18,2,4.5,3.8,4.8,2.2,0.3,4,156.268722672853
10.4,5.8,10.6,11.6,24.8,52,0,0.51,14,32,0.14,0.06,2,18,0.105,0.03,0.1,0.46,1.9,3.2,5,4.6,17,12,4.7,0.7,3.7,3.3,0.1,3,156.279127272764
6.8,8.2,8.2,16.4,4.4,29.2,0,0.5,14,14,0.105,0.04,2,29,0.175,0.09,0.1,0.47,0.3,0.7,2.1,1.9,8,0,0.2,2.8,1.7,0.6,0.14,1.8,156.315065085634
11.6,10.6,5.8,6.8,23.6,14.8,0,0.51,14,26,0.14,0.07,2,13,0.07,0.03,0.1,0.34,2.8,3.1,3.9,3.3,7,13,0.5,3.5,3.7,0.6,2.2,3.2,156.448199883324
12.8,3.4,2.2,11.6,9.2,26.8,0,0.51,14,34,0.07,0.03,2,26,0.07,0.07,0.1,0.28,0.8,1.7,2.1,3.7,30,3,2.3,4.9,3.7,3.4,0.24,1.5,156.467592176085
11.6,8.2,9.4,6.8,10.4,19.6,0,0.51,14,31,0.14,0.1,2,12,0.07,0.04,0.1,0.33,1,3.9,3.2,4.7,2,22,2.4,1.9,3.7,4.9,0.67,2.9,157.027907049615
9.2,9.4,10.6,9.2,3.2,18.4,0,0.51,14,27,0.14,0.04,2,32,0.14,0.08,0.1,0.02,0.2,2.8,1.2,4.5,26,19,1.9,3.8,3.3,4.9,0.18,1,157.147017153926
10.4,3.4,7,23.6,21.2,52,0,0.5,14,34,0.14,0.09,2,31,0.175,0.1,0.1,0.39,2.2,4.3,4.6,4.1,1,6,4.9,4.3,4.5,3,1.41,3.5,157.150719171056
29.6,2.2,9.4,3.2,12.8,35.2,0,0.5,14,31,0.14,0.05,2,17,0.07,0.05,0.1,0.42,1.5,1.3,2.4,2.7,16,0,2.1,3.4,2,0.4,0.3,2.3,157.185302595514
11.6,4.6,8.2,9.2,3.2,12.4,0,0.51,14,24,0.175,0.04,2,19,0.105,0.06,0.1,0.25,0.4,1,1.7,2.8,25,10,1.4,2.9,5,2,0.2,1.4,157.517602385192
8,5.8,11.8,15.2,12.8,17.2,0,0.5,14,30,0.14,0.04,2,9,0.105,0.03,0.1,0.49,1.1,1,4.4,4.6,4,11,2.7,3.5,1.8,2.1,0.22,2,157.540289304676
12.8,2.2,10.6,18.8,6.8,5.2,0,0.51,14,33,0.14,0.01,2,16,0.105,0.05,0.1,0.13,0.4,4.3,2.6,4.7,21,9,1.8,0.4,2.6,1.4,0.24,2.1,157.92811021566
16.4,2.2,7,11.6,11.6,42.4,0,0.51,14,33,0.07,0.06,2,33,0.035,0.01,0.1,0.43,1.3,2.3,3.1,4.7,7,14,3.5,1.7,4.8,3.9,0.89,1.6,157.948732664684
8,7,4.6,16.4,8,40,0,0.51,14,31,0.175,0.09,2,33,0.105,0.09,0.1,0.28,0.9,3.1,3,4.2,22,2,3.7,1.6,2.6,1.4,0.33,2.5,158.014765218766
12.8,3.4,2.2,14,24.8,16,0,0.5,14,16,0.07,0.05,2,26,0.07,0.01,0.1,0.1,1.1,1.9,4.4,4.8,7,10,4.3,4.4,3,4.3,0.3,3.7,158.213314449711
10.4,5.8,4.6,12.8,22.4,44.8,0,0.5,14,25,0.07,0.07,2,25,0.105,0.08,0.1,0.38,2.5,1.5,3.9,3.5,26,9,0.1,1.1,4.7,0.8,0.34,2.9,158.357601378552
6.8,9.4,5.8,15.2,16.4,6.4,0,0.5,14,33,0.175,0.04,2,13,0.105,0.03,0.1,0.12,1.4,1.8,4.2,4.1,11,21,1.1,3.8,2.8,3.1,0.68,2.4,158.370687614856
29.6,1,8.2,5.6,8,8.8,0,0.5,14,23,0.105,0.01,2,14,0.105,0.01,0.1,0.24,0.9,2.3,2.7,3.9,18,22,4.9,3.1,0.9,1.9,0.28,1,158.542366090814
11.6,5.8,10.6,9.2,22.4,40,0,0.5,14,32,0.035,0.02,2,23,0.175,0.03,0.1,0.41,1.9,2.8,5,4.9,3,16,2.7,2,0.8,4.1,0.93,4.2,158.60670408896
11.6,7,9.4,8,17.6,19.6,0,0.5,14,29,0.07,0.05,2,25,0.035,0.02,0.1,0.24,2.3,1.9,3.2,3,20,24,1.5,1.2,4.3,4.3,0.7,2.7,158.665601504078
11.6,3.4,13,14,8,41.2,0,0.5,14,13,0.105,0.05,2,35,0.105,0.09,0.1,0.49,0.6,1.3,3.8,3.5,19,10,2.6,0.2,2,1.2,0.18,1.8,158.831903460385
8,9.4,2.2,15.2,10.4,44.8,0,0.51,14,28,0.175,0.07,2,35,0.07,0.03,0.1,0.5,0.6,1.9,3.2,4.8,15,17,0.1,3,3.8,0.8,0.42,3.1,159.005634412853
6.8,13,8.2,14,4.4,38.8,0,0.5,14,8,0.105,0.04,2,20,0.105,0.1,0.1,0.21,0.5,0.5,2.1,2.1,2,19,5,2.8,2.4,0.8,0.29,1,159.032514002421
9.2,4.6,4.6,16.4,4.4,23.2,0,0.5,14,18,0.14,0.04,2,31,0.105,0.1,0.1,0.32,0.4,1.4,1.7,2.8,26,25,5,1.8,2,1.4,0.22,1.5,159.072889761106
27.2,1,5.8,5.6,15.2,12.4,0,0.51,14,24,0.105,0.06,2,31,0.175,0.1,0.1,0.5,0.7,1,3.1,3.9,23,19,0.1,4.8,1.7,3,0.33,2.1,159.079456372467
15.2,3.4,3.4,8,6.8,24.4,0,0.5,14,20,0.14,0.09,2,34,0.175,0.05,0.1,0.28,0.8,2.7,3.4,3.4,4,12,4.1,4,0.7,4.9,0.31,1.2,159.301103857185
9.2,7,9.4,12.8,3.2,48.4,0,0.51,14,17,0.14,0.02,2,27,0.175,0.05,0.1,0.43,0.4,1.2,1.3,4.4,5,12,0.1,2,0.5,4.3,0.19,1.1,159.325428458687
22.4,1,7,20,10.4,47.2,0,0.51,14,9,0.14,0.04,2,8,0.14,0.08,0.1,0.48,1.1,0.6,2.9,4.8,11,5,1.6,0.8,2.5,3.1,0.31,1.3,159.382783794125
12.8,10.6,5.8,5.6,16.4,6.4,0,0.51,14,17,0.14,0.06,2,25,0.105,0.05,0.1,0.34,1.6,1.2,3.6,3.8,8,16,3.7,0.9,4.7,4,0.61,2.7,159.392304129886
23.6,7,11.8,3.2,5.6,40,0,0.51,14,25,0.105,0.1,2,15,0.105,0.07,0.1,0.28,0.4,0.2,1.4,2.6,6,24,0.8,2.8,2.5,1.8,0.14,1.2,159.721316732574
38,2.2,8.2,2,5.6,10,0,0.51,14,20,0.105,0.06,2,11,0.14,0.01,0.1,0.46,0.7,2.2,3.5,4.8,25,23,2.1,4.3,1.6,1.3,0.42,1.2,159.739464588311
24.8,1,8.2,15.2,9.2,30.4,0,0.5,14,30,0.07,0.04,2,20,0.105,0.03,0.1,0.12,1.1,4,4.5,4.7,11,1,2,2.6,2.7,4.3,1,1,159.80870658457
14,9.4,5.8,5.6,8,28,0,0.51,14,26,0.07,0.02,2,25,0.07,0.04,0.1,0.49,0.8,1.3,4.2,4.7,11,12,0.4,4.5,5,4.8,0.31,3,159.816057011771
24.8,1,3.4,11.6,14,6.4,0,0.5,14,22,0.14,0.08,2,14,0.07,0.01,0.1,0.03,1.7,2,4.6,3,29,4,1.5,3.8,2.9,0.3,1,1.4,159.83783402921
11.6,3.4,7,14,21.2,18.4,0,0.51,14,24,0.035,0.01,2,13,0.07,0.07,0.1,0.14,2.4,1.1,4.2,4,3,25,3.6,2.4,0.2,1.8,0.58,3.9,159.921989762094
14,9.4,3.4,5.6,11.6,20.8,0,0.5,14,25,0.035,0.03,2,30,0.14,0.03,0.1,0.11,1.4,1.8,3.2,4.9,18,15,0.5,1.2,3,3.5,1.28,2.7,159.970602769692
10.4,5.8,3.4,11.6,21.2,6.4,0,0.51,14,8,0.14,0.02,2,22,0.175,0.06,0.1,0.17,2.2,0.5,3.8,4.5,27,9,3.1,2.5,1.2,2.9,0.46,2.7,160.051569191242
17.6,2.2,10.6,9.2,26,52,0,0.5,14,21,0.175,0.03,2,19,0.14,0.04,0.1,0.32,1.5,1.9,4.5,4.7,17,5,3.7,2.1,0.3,4.3,0.22,3.7,160.172889186691
8,5.8,7,21.2,15.2,52,0,0.5,14,32,0.07,0.04,2,22,0.105,0.01,0.1,0.24,1,1.4,3.3,4.6,30,13,0.4,2.9,3.7,2.8,0.23,1.8,160.289265919478
9.2,8.2,3.4,14,20,48.4,0,0.51,14,28,0.07,0.02,2,14,0.14,0.06,0.1,0.34,2.4,1.8,4.6,2.7,1,14,4.6,3.4,4.8,3.8,1.26,2.3,160.494989759225
22.4,5.8,4.6,3.2,4.4,6.4,0,0.5,14,21,0.035,0.02,2,13,0.14,0.04,0.1,0.32,0.5,0.3,1.7,4.1,25,16,0.3,2.9,3.3,3.6,0.17,1.5,160.569596761457
12.8,3.4,10.6,12.8,24.8,53.2,0,0.51,14,4,0.105,0.1,2,26,0.105,0.02,0.1,0.17,2.1,0.4,4.9,4.2,24,19,2,2.8,2.8,3,0.35,3.7,160.621639502335
10.4,4.6,7,11.6,24.8,16,0,0.5,14,26,0.14,0.06,2,26,0.14,0.07,0.1,0.23,1.1,1.8,4.7,3.6,27,18,2.1,1.6,0.9,1.7,0.96,3,160.666106537891
24.8,1,9.4,11.6,4.4,20.8,0,0.5,14,35,0.175,0.08,2,21,0.105,0.04,0.1,0.33,0.3,3.3,1.8,3,8,0,2.7,3.8,1.6,1.6,0.27,1,160.866845398991
16.4,2.2,10.6,10.4,9.2,32.8,0,0.5,14,29,0.105,0.07,2,9,0.14,0.09,0.1,0.27,0.7,3.2,3.3,4.4,18,8,4.7,3.9,0.3,1.7,0.5,2.3,161.178248529069
15.2,2.2,2.2,15.2,20,18.4,0,0.51,14,35,0.175,0.04,2,11,0.105,0.1,0.1,0.33,1.4,0.6,5,4.9,16,12,2.8,2.9,1.9,2.6,0.11,2.8,161.202084552358
12.8,7,10.6,6.8,22.4,12.4,0,0.51,14,33,0.175,0.02,2,15,0.175,0.04,0.1,0.28,2.6,3.5,4.7,4,30,9,1.8,1.7,4.1,2,1.94,3,161.509244693046
16.4,5.8,10.6,5.6,8,41.2,0,0.5,14,35,0.175,0.03,2,20,0.175,0.1,0.1,0.46,0.9,1.2,2.3,3.9,18,9,3.3,2.5,3.9,2.4,0.11,1.1,161.582411400743
10.4,3.4,11.8,23.6,9.2,42.4,0,0.51,14,26,0.07,0.03,2,24,0.07,0.02,0.1,0.37,1,2.3,3.1,1.9,16,18,2.2,2.3,4.1,0.5,0.42,1.2,161.62308610079
9.2,5.8,5.8,14,11.6,26.8,0,0.5,14,25,0.175,0.06,2,25,0.105,0.01,0.1,0.28,0.6,2.1,2.6,2.1,25,2,3.9,2.1,1.3,0.5,0.1,1.6,161.631361520961
14,9.4,8.2,5.6,16.4,23.2,0,0.5,14,32,0.07,0.05,2,22,0.07,0.04,0.1,0.43,2,2.8,4,3,15,20,0.1,3.2,1.8,3.5,0.37,1.3,161.632056593164
14,2.2,13,21.2,22.4,46,0,0.5,14,33,0.14,0.1,2,25,0.175,0.03,0.1,0.18,2.6,4,4.4,4.5,29,14,2.8,1.3,4.3,0.1,0.85,2.4,161.82516914598
30.8,1,9.4,4.4,17.6,8.8,0,0.51,14,31,0.07,0.07,2,9,0.175,0.06,0.1,0.37,1.4,1.3,4.8,3.2,8,22,1.7,0.1,4.4,1.1,0.74,2.1,161.929472002209
16.4,10.6,13,4.4,6.8,19.6,0,0.51,14,19,0.175,0.08,2,28,0.035,0.03,0.1,0.37,0.3,0.8,2.1,3.9,4,30,1.7,0.4,1.6,0.5,0.17,1.8,161.974778965807
24.8,1,5.8,16.4,5.6,40,0,0.51,14,25,0.175,0.09,2,7,0.175,0.04,0.1,0.33,0.4,2.3,3.3,5,23,1,3.6,3.8,4.9,0.4,0.3,1.2,162.031864514895
14,2.2,9.4,18.8,22.4,28,0,0.51,14,22,0.07,0.03,2,26,0.14,0.1,0.1,0.26,2.4,2.7,4,3.5,5,29,1.7,1,4.7,2.8,2.33,3.3,162.107289160791
11.6,9.4,2.2,8,14,20.8,0,0.5,14,32,0.07,0.02,2,19,0.07,0.06,0.1,0.46,0.8,4,3.1,2.9,21,15,2.3,2.2,2.3,3.7,0.16,2.6,162.11941783449
23.6,1,4.6,16.4,9.2,16,0,0.5,14,28,0.14,0.02,2,15,0.07,0.04,0.1,0.2,0.8,2.7,4.8,4.4,22,8,2.3,2.1,3,0.7,0.2,3.8,162.125714384627
22.4,7,2.2,3.2,8,17.2,0,0.5,14,33,0.035,0.02,2,17,0.105,0.03,0.1,0.4,1,2.3,2.3,2,17,18,3.9,1.2,3.3,4.2,0.62,1.8,162.308631859113
21.2,3.4,9.4,4.4,20,12.4,0,0.51,14,20,0.105,0.03,2,32,0.07,0.04,0.1,0.07,2.6,1.2,3.8,4.2,14,9,2.4,4.1,0.7,5,0.37,2.5,162.400014416267
21.2,2.2,7,6.8,18.8,46,0,0.5,14,25,0.14,0.05,2,16,0.175,0.02,0.1,0.35,2.1,2.3,5,2.5,13,22,2.8,4.6,4.6,0.2,0.37,1.8,162.452507214927
24.8,1,2.2,17.6,12.8,28,0,0.5,14,34,0.175,0.07,2,32,0.105,0.06,0.1,0.19,1.5,1.8,3.7,2.2,10,2,4.7,3.2,0.9,0.7,1.15,1.3,162.586721147532
23.6,1,4.6,15.2,15.2,34,0,0.51,14,35,0.105,0.05,2,19,0.07,0.04,0.1,0.46,1.3,4.4,3,3.4,10,21,2.3,2.1,3.9,2.8,1.29,2.6,162.680325831307
10.4,10.6,8.2,8,10.4,20.8,0,0.5,14,27,0.035,0.01,2,31,0.14,0.07,0.1,0.41,1.2,2.2,3.5,3.3,10,29,0.6,4.8,3,1.3,0.69,2.6,162.821946399139
17.6,7,2.2,4.4,10.4,10,0,0.51,14,23,0.105,0.03,2,18,0.105,0.04,0.1,0.37,0.5,1.5,3.2,1.9,19,24,1.9,4.1,3.6,3.7,0.38,1.8,162.933327421304
22.4,1,3.4,22.4,6.8,10,0,0.5,14,30,0.175,0.07,2,29,0.14,0.09,0.1,0.39,0.7,0.6,4.2,5,23,28,0.8,4.2,3,2,0.51,1.2,162.942175195094
11.6,5.8,10.6,8,3.2,4,0,0.5,14,5,0.105,0.07,2,23,0.07,0.03,0.1,0.19,0.2,0.6,1.2,4.1,25,22,2.1,4,4.6,0.1,0.12,1,163.066977765696
17.6,2.2,11.8,9.2,12.8,50.8,0,0.51,14,21,0.14,0.08,2,17,0.14,0.1,0.1,0.41,0.6,2.7,4.1,3.5,10,26,3.8,4.8,0.3,4.1,0.14,1.9,163.093790214495
10.4,11.8,5.8,8,20,12.4,0,0.51,14,30,0.14,0.01,2,25,0.105,0.02,0.1,0.21,2.3,2.7,4.3,3,26,8,1.2,3.8,2.8,4.8,0.48,2.5,163.306060187176
14,3.4,2.2,11.6,4.4,38.8,0,0.5,14,31,0.175,0.08,2,10,0.175,0.01,0.1,0.3,0.2,1.2,2.4,1.3,20,9,2.4,4.7,1.6,0.7,0.16,1.2,163.311770523995
10.4,11.8,2.2,9.2,11.6,32.8,0,0.51,14,30,0.14,0.09,2,20,0.07,0.01,0.1,0.18,1.5,2,3.4,3.6,25,8,1.4,2.5,4.3,1.4,0.48,2.9,163.315811697467
14,11.8,8.2,5.6,15.2,32.8,0,0.51,14,32,0.035,0.03,2,30,0.035,0.01,0.1,0.27,0.8,1.7,4.6,4.7,12,5,3.4,3.5,4.8,2.2,0.13,4.3,163.323789715437
8,8.2,7,14,14,20.8,0,0.51,14,26,0.14,0.01,2,30,0.105,0.09,0.1,0.21,1.5,1.9,2.6,3,9,28,1.1,4.6,4.3,1.5,1.23,2.4,163.441183306805
12.8,9.4,5.8,6.8,9.2,40,0,0.5,14,29,0.07,0.06,2,24,0.14,0.02,0.1,0.36,0.6,0.6,2.4,3,13,16,1.9,4.8,3.5,4.6,0.48,1.1,163.443821562952
10.4,3.4,13,21.2,8,40,0,0.51,14,34,0.07,0.04,2,32,0.105,0.03,0.1,0.39,0.8,1.7,4.7,3.1,9,20,3.2,4.4,4.6,3.8,0.52,1.8,163.635983327588
10.4,4.6,1,21.2,8,26.8,0,0.51,14,30,0.175,0.02,2,28,0.175,0.02,0.1,0.45,0.9,2.4,1.6,2.6,20,10,1.4,3.5,1.5,4.2,0.46,1.2,163.739864693777
10.4,10.6,2.2,11.6,18.8,53.2,0,0.5,14,29,0.07,0.07,2,31,0.14,0.01,0.1,0.21,2.1,1.7,4,3.9,17,9,2.6,0.5,0.7,4.2,1.46,2.1,163.903115383464
29.6,1,5.8,6.8,16.4,38.8,0,0.51,14,33,0.175,0.04,2,14,0.035,0.02,0.1,0.22,1.5,0.5,4.9,3.1,2,30,1.7,2.1,1.6,4.8,0.1,1.7,164.030178267984
22.4,10.6,10.6,3.2,10.4,32.8,0,0.51,14,30,0.105,0.08,2,16,0.14,0.09,0.1,0.27,0.5,2.2,3.8,3.7,4,25,4.4,4.9,0.6,1.7,0.3,1.7,164.153191302493
23.6,1,9.4,20,9.2,41.2,0,0.51,14,29,0.175,0.1,2,30,0.175,0.06,0.1,0.26,0.7,1.5,4.5,5,26,21,1.5,1.9,2.7,2.3,0.19,4,164.167152922069
34.4,1,2.2,4.4,6.8,6.4,0,0.5,14,30,0.175,0.07,2,9,0.07,0.01,0.1,0.29,0.7,3,4.6,3.1,6,26,3.2,0.9,2.3,3.8,0.32,1.4,164.455377074722
9.2,4.6,5.8,17.6,8,18.4,0,0.5,14,12,0.14,0.07,2,31,0.175,0.05,0.1,0.38,0.5,1.2,4.7,3.8,14,9,2.3,3.4,4.6,1.1,0.38,1.6,164.487685392992
9.2,7,4.6,12.8,12.8,35.2,0,0.51,14,22,0.105,0.02,2,32,0.07,0.07,0.1,0.3,1.2,0.9,4.3,3.1,9,3,0.5,2.6,1.1,0.5,0.62,1.7,164.677971613103
23.6,1,3.4,12.8,11.6,13.6,0,0.5,14,31,0.175,0.05,2,5,0.14,0.04,0.1,0.21,0.9,0.6,4.8,1.5,6,27,0.4,3.6,3,4.3,0.22,1.3,164.838599371723
18.8,8.2,9.4,4.4,12.8,48.4,0,0.51,14,31,0.175,0.01,2,35,0.105,0.08,0.1,0.2,1.1,1.6,4.2,2.9,1,18,3.9,0.4,0.1,1.2,1.02,2.7,164.85374121598
10.4,9.4,8.2,9.2,3.2,40,0,0.51,14,7,0.175,0.01,2,4,0.07,0.06,0.1,0.12,0.3,0.9,1.9,2.5,11,22,4,3.5,1.9,1.4,0.22,1.2,164.925409989739
21.2,3.4,13,4.4,16.4,17.2,0,0.51,14,26,0.035,0.03,2,33,0.175,0.03,0.1,0.2,1.2,1.9,4.7,2.4,26,10,1.7,1.9,3.4,3.5,0.64,1,165.140134301981
6.8,10.6,3.4,17.6,14,6.4,0,0.51,14,31,0.07,0.02,2,35,0.105,0.06,0.1,0.47,1.6,2,2.9,2.3,16,11,3.3,4.2,2.6,4.9,0.72,1.5,165.177079503938
6.8,10.6,9.4,15.2,15.2,12.4,0,0.5,14,22,0.07,0.07,2,9,0.175,0.08,0.1,0.44,1.5,1.7,4.1,3,9,26,3.5,3.1,0.8,4.4,0.82,2,165.347840218265
14,4.6,3.4,9.2,14,52,0,0.51,14,31,0.175,0.07,2,21,0.14,0.06,0.1,0.32,1,1.3,4.8,4.6,2,5,0.1,2.5,2.3,3.7,0.15,1.6,165.426005160981
16.4,8.2,4.6,4.4,17.6,5.2,0,0.51,14,18,0.14,0.04,2,32,0.105,0.08,0.1,0.46,1.6,2.2,5,4.8,28,17,1.2,3.6,1.6,0.7,0.61,2,165.532435319282
23.6,1,3.4,24.8,8,48.4,0,0.5,14,25,0.07,0.07,2,35,0.175,0.04,0.1,0.38,0.4,1.8,3.9,4.1,26,23,0.7,3.9,0.1,3.4,0.13,2.4,165.5440354571
10.4,3.4,10.6,18.8,17.6,5.2,0,0.51,14,33,0.175,0.01,2,23,0.07,0.01,0.1,0.09,2.1,1.4,4.1,3.6,4,3,1.1,2.6,0.8,0.8,0.98,2.2,165.548356964191
22.4,3.4,7,4.4,20,34,0,0.51,14,31,0.175,0.07,2,13,0.035,0.01,0.1,0.32,2.2,2,4.8,2.5,18,19,0.6,2.5,1.1,1.2,0.24,2.4,165.740504772241
14,10.6,7,5.6,24.8,28,0,0.51,14,11,0.105,0.08,2,9,0.175,0.09,0.1,0.28,1.6,1.4,4.7,3.6,17,7,0.8,1.8,5,3.6,0.86,3.1,165.811771228229
23.6,2.2,4.6,5.6,4.4,40,0,0.51,14,18,0.105,0.1,2,30,0.14,0.09,0.1,0.24,0.3,0.7,2.5,4.1,30,21,5,3.9,4.4,0.9,0.21,1.5,165.827535262737
14,3.4,5.8,11.6,3.2,46,0,0.5,14,30,0.14,0.08,2,14,0.07,0.07,0.1,0.19,0.3,3,1.6,3.8,27,2,0.2,0.2,2.4,1.6,0.14,1,165.866364782079
6.8,7,13,22.4,10.4,41.2,0,0.51,14,30,0.175,0.07,2,26,0.14,0.09,0.1,0.4,1.2,1.9,3.4,4.6,14,25,0.3,3,1.6,4.2,0.39,2.1,165.881876794963
6.8,9.4,13,17.6,12.8,35.2,0,0.5,14,22,0.14,0.03,2,21,0.14,0.09,0.1,0.01,0.8,2.7,4.3,4.2,27,14,1.1,2.4,1,4.6,0.46,2.7,165.987543009837
30.8,1,10.6,5.6,20,18.4,0,0.5,14,34,0.07,0.06,2,23,0.175,0.07,0.1,0.12,2.4,2.7,4.9,2.3,30,23,1.4,1.7,3.8,0.6,0.98,1.5,165.989428614469
8,7,11.8,16.4,15.2,44.8,0,0.51,14,25,0.175,0.03,2,9,0.175,0.06,0.1,0.31,1.1,2.8,2.6,4.8,27,21,2.6,3.3,3.9,2.7,0.57,2.2,166.022670241875
14,2.2,5.8,24.8,20,53.2,0,0.5,14,34,0.105,0.07,2,15,0.175,0.05,0.1,0.4,2,2.9,4.8,1.6,14,27,2.5,2,2.2,0.5,0.62,1.4,166.177148152582
28.4,2.2,11.8,3.2,9.2,5.2,0,0.51,14,34,0.07,0.03,2,29,0.14,0.03,0.1,0.39,0.5,4.1,3.5,4.1,6,23,0.3,4.2,4.3,1.5,0.29,3.3,166.183764367521
12.8,10.6,5.8,6.8,17.6,37.6,0,0.51,14,15,0.035,0.02,2,21,0.14,0.08,0.1,0.33,0.9,2,2.9,4.7,28,4,4.9,4.7,2.7,3.4,0.15,2.7,166.334829192995
12.8,10.6,2.2,8,15.2,52,0,0.5,14,35,0.07,0.05,2,11,0.105,0.04,0.1,0.02,0.6,2,4.6,4.3,6,12,4.8,2.1,0.2,0.9,0.56,3.7,166.429485736847
21.2,2.2,2.2,6.8,4.4,26.8,0,0.51,14,14,0.14,0.07,2,16,0.035,0.03,0.1,0.11,0.5,0.5,2.4,1.9,3,24,0.3,3.6,2.2,0.1,0.11,1.3,166.539759015308
12.8,4.6,3.4,9.2,8,18.4,0,0.51,14,33,0.14,0.05,2,14,0.14,0.03,0.1,0.4,0.8,2.8,3.2,1.6,0,29,0.2,3.7,1.5,3.1,0.33,1.2,166.638205110302
17.6,2.2,7,10.4,9.2,42.4,0,0.51,14,16,0.105,0.1,2,33,0.14,0.08,0.1,0.43,0.5,0.9,3.9,3.9,18,26,2.7,3,4.8,2.6,0.13,2.3,166.744280034019
12.8,10.6,13,5.6,4.4,5.2,0,0.51,14,32,0.105,0.1,2,7,0.175,0.07,0.1,0.33,0.4,4.1,1.7,1.8,20,13,4.3,3.6,2.8,1.9,0.29,1.4,166.864805906459
15.2,2.2,10.6,14,12.8,25.6,0,0.5,14,14,0.07,0.02,2,34,0.14,0.02,0.1,0.41,0.8,1.7,4.7,3.9,4,30,1.3,0.1,1,2.1,0.24,2.9,166.873472315277
26,1,9.4,9.2,15.2,8.8,0,0.5,14,26,0.105,0.05,2,11,0.07,0.03,0.1,0.25,1.7,1.8,3.4,2.6,25,17,3.9,1.7,0.6,4.4,1.57,2.3,166.928060234048
24.8,1,9.4,17.6,6.8,24.4,0,0.51,14,33,0.07,0.05,2,21,0.07,0.05,0.1,0.45,0.9,3.7,3.2,3.6,30,24,0.7,4.3,3.5,4.7,0.2,3.1,167.032229913274
9.2,11.8,11.8,9.2,26,11.2,0,0.5,14,24,0.175,0.03,2,34,0.07,0.03,0.1,0.45,2,2.4,4.7,4.8,19,22,3,4.8,4.2,3.2,0.99,3.2,167.068768670925
21.2,1,7,16.4,15.2,8.8,0,0.51,14,16,0.175,0.05,2,34,0.035,0.02,0.1,0.48,0.8,0.3,4.4,1.7,15,2,4.5,0.1,3.8,2.2,0.11,1.5,167.282163039866
