N1,N2,N1_layer,N2_layer,per,w1,l1,l2,l2_gap,h1,h1_gap,h2_gap,N1_height_ratio,N1_fill_factor,N1_coil_diameter,N1_coil_zgap,N2_height_ratio,N2_fill_factor,N2_coil_diameter,N2_coil_zgap,N1_space_w,N1_space_l,N2_space_w,N2_space_l,N1_layer_gap,N2_layer_gap,N1_offset_ratio,N2_offset_ratio,N1_offset,N2_offset,cold_plate_x,cold_plate_y,cold_plate_z1,cold_plate_z2,mold_thick,thermal_conductivity,Temp_max_leg_right
6,6,2,1,26852,328.4,23.0,99.54168285714287,13.9,59.3,14.95546,5.105729999999999,0.48,0.65,4.6254,3.3208,0.79,0.94,6.290882857142857,0.4684699999999999,7.7,16.5,4.6,29.1,6.8,1.9,0.03,0.18,0.4625399999999999,1.1207699999999996,10.1,4.0,41.8,0.32,17.7,1.0,57.145166015625
9,9,1,2,2757,167.1,31.2,129.34149066666666,20.6,111.8,19.72152,5.478200000000001,0.51,0.88,5.017584,0.76024,0.86,0.89,14.261953333333333,2.115256,21.2,18.9,9.5,17.7,7.7,3.0,-0.28,0.3,-7.66948,2.3478,6.4,0.7,24.3,0.35,35.6,0.44,64.3208557128906
6,6,1,1,3004,350.0,27.9,91.01250285714283,18.2,129.8,8.956199999999999,26.349400000000003,0.85,0.94,14.815742857142856,1.103300000000002,0.42,0.77,5.996760000000001,2.08978,22.4,11.0,16.5,25.9,2.6,5.5,0.08,-0.3,0.7787999999999999,-11.2926,20.0,13.4,49.6,0.5,15.1,1.36,59.1790100097656
9,9,2,2,11755,237.7,17.5,121.59347,15.9,63.3,10.90026,1.424250000000001,0.59,0.63,3.9214349999999993,2.763678,0.94,0.9,8.9253,1.190039999999999,6.3,19.3,18.9,14.9,4.6,4.5,-0.16,-0.25,-2.0762400000000003,-0.4747500000000002,18.3,0.2,43.4,0.4,36.7,1.27,59.3227478027344
9,9,1,1,20826,176.5,20.6,64.55846299999999,6.0,89.7,10.405200000000002,9.36468,0.71,0.73,4.649151,1.91061,0.64,0.89,5.109312,0.7016533333333336,7.2,5.7,6.2,21.2,7.1,3.5,-0.2,-0.42,-2.6013000000000006,-6.78132,11.0,21.3,15.4,0.13,21.9,0.47,69.1093994140625
7,7,2,2,28066,294.2,28.0,132.67296,12.4,122.0,20.325199999999995,8.979200000000004,0.66,0.67,10.78968,6.642900000000001,0.84,0.8,16.3968,5.123999999999999,13.6,13.7,5.3,21.6,3.8,2.3,0.02,-0.08,0.4147999999999999,-0.7808000000000004,19.9,8.9,35.4,0.1,24.5,1.38,59.4418884277344
7,7,2,2,20263,337.0,16.4,79.47736,11.2,73.0,8.059199999999999,9.6579,0.52,0.9,6.832800000000001,0.9489999999999998,0.58,0.91,7.705879999999999,0.9526500000000002,12.2,7.1,18.8,6.9,1.3,7.8,0.54,0.37,9.4608,5.6721,2.4,3.3,27.4,0.21,16.1,0.48,60.0234313964844
7,7,2,1,6670,194.6,33.7,97.6999965,10.2,80.2,8.22852,1.4596399999999974,0.43,0.71,4.897012,2.500235000000001,0.93,0.73,6.805972500000001,2.876888571428572,12.4,25.0,16.0,14.8,4.6,8.2,-0.64,0.48,-14.62848,1.3473599999999977,5.6,7.7,28.4,0.24,26.5,0.23,61.4419494628906
10,10,2,2,6627,151.2,31.5,152.11366666666666,50.0,125.2,5.01426,15.2744,0.91,0.95,18.03923333333333,1.1393200000000008,0.6,0.88,11.017600000000002,1.802879999999999,29.7,15.8,29.8,3.1,6.9,5.3,0.11,-0.39,0.6197400000000001,-9.7656,25.9,22.0,47.3,0.36,12.9,1.38,63.1751037597656
7,7,1,2,14037,282.6,25.8,129.987415,21.2,84.7,18.89657,8.14814,0.54,0.62,3.5446950000000004,2.4829200000000005,0.74,0.6,7.52136,6.267800000000001,23.8,20.5,25.0,27.2,1.3,8.8,-0.03,-0.26,-0.5844299999999999,-2.86286,4.0,9.5,31.9,0.37,33.7,0.51,57.8517700195313
6,6,2,1,3936,287.7,38.4,121.31502,23.9,133.7,13.904800000000002,22.14072,0.6,0.78,15.642899999999996,5.882799999999999,0.54,0.73,7.52922,3.24891,26.9,26.8,27.9,7.3,8.4,6.2,0.48,0.28,12.8352,8.61028,24.6,1.6,29.8,0.23,16.1,1.7,59.0318237304688
7,7,1,1,25120,193.1,32.7,100.0904375,20.7,65.5,1.3951500000000023,9.432,0.94,0.75,5.772187499999999,2.198928571428571,0.4,0.83,2.7182500000000003,0.6362857142857143,13.5,9.6,12.3,22.0,4.7,3.8,-0.29,0.52,-0.569850000000001,10.218,20.3,12.5,42.1,0.41,39.3,0.86,60.0390563964844
5,5,1,1,11710,315.2,39.2,109.97755666666669,23.9,74.6,5.434610000000001,3.625560000000001,0.53,0.87,5.733009999999999,1.0279880000000006,0.82,0.74,7.544546666666665,3.1809439999999998,6.3,26.8,22.2,26.6,8.5,1.9,0.69,0.46,12.096389999999998,3.088440000000001,5.6,28.8,15.9,0.16,19.4,1.31,56.5246520996094
8,8,1,1,1515,260.4,23.2,105.74840333333331,38.0,125.9,4.494629999999999,5.892120000000002,0.79,0.63,6.96227,4.600071250000001,0.88,0.6,7.386133333333333,5.5396,29.2,22.6,17.8,11.9,1.7,2.4,0.66,0.22,8.724869999999997,1.6618800000000005,28.4,6.8,33.0,0.27,18.9,0.88,62.2439208984375
6,6,1,2,12005,301.7,27.2,109.48332285714288,49.5,66.2,8.374299999999998,2.363339999999999,0.54,0.68,3.4726628571428577,1.90656,0.66,0.71,7.755330000000001,4.223560000000002,20.9,9.3,17.5,13.0,8.3,3.0,-0.45,-0.79,-6.8517,-8.890659999999999,29.6,19.4,36.7,0.45,15.7,1.48,56.4982543945313
5,5,2,2,21922,345.2,33.7,108.42602,7.7,64.3,9.001999999999999,3.3950400000000007,0.44,0.91,6.43643,0.8487599999999998,0.88,0.73,10.32658,5.092559999999999,8.8,11.4,5.2,8.5,8.4,7.5,-0.5,0.12,-9.001999999999999,0.46296,18.1,10.0,15.8,0.44,31.4,1.26,55.6131225585938
8,8,1,2,5541,160.4,38.2,124.6609511111111,38.6,97.0,7.857000000000004,6.5184,0.82,0.94,8.30751111111111,0.5965500000000006,0.58,0.86,9.67672,1.969100000000001,19.4,8.0,27.3,17.5,5.0,5.2,-0.1,0.68,-0.8730000000000004,13.8516,4.1,20.2,43.7,0.47,27.7,1.66,61.8630004882813
7,7,1,1,27078,236.5,27.4,81.12642500000001,19.4,100.5,23.6175,22.6728,0.5,0.66,4.145625,2.440714285714286,0.52,0.64,4.1808000000000005,2.687657142857143,12.9,24.1,16.5,15.5,7.5,3.8,0.06,0.06,1.5074999999999998,1.4471999999999998,19.5,17.9,11.9,0.34,13.8,0.51,62.1803833007813
10,10,1,2,10140,121.8,35.8,110.31220090909092,14.7,126.3,15.313875,23.34024,0.75,0.69,5.941840909090908,2.936475,0.52,0.83,9.08518,2.2329840000000005,21.5,27.5,9.3,5.5,5.7,4.5,0.03,-0.23,0.473625,-6.97176,15.9,19.7,28.7,0.23,34.0,0.82,68.5671936035156
7,7,1,1,15726,147.7,39.9,86.96198749999999,21.8,53.4,10.0926,12.82134,0.4,0.64,1.7088,1.0985142857142856,0.51,0.75,2.5531875,0.9726428571428568,18.5,11.2,15.5,11.7,1.2,2.5,-0.37,0.02,-5.9274,0.26166,3.3,10.3,49.4,0.42,38.0,0.34,62.3001647949219
7,7,1,1,26025,292.2,19.9,80.1950825,18.0,80.6,3.336839999999996,18.538,0.91,0.87,7.976377500000001,1.3621399999999997,0.54,0.61,3.318705,2.4249085714285714,22.8,26.6,9.5,5.3,9.5,1.7,0.08,0.0,0.2901599999999996,0.0,8.6,17.8,44.1,0.32,19.0,0.38,60.0009094238281
9,9,2,1,2528,145.5,35.0,121.102833,23.5,110.1,20.396025,11.890800000000002,0.43,0.69,5.444444999999999,2.935266,0.73,0.91,7.313942999999999,0.80373,29.6,22.2,12.1,28.3,8.9,4.9,-0.35,0.2,-10.982475,2.972700000000001,26.5,15.8,31.4,0.27,20.0,1.96,65.6351257324219
10,10,1,2,21204,246.1,17.4,130.0400896969697,21.0,117.2,1.3126399999999987,13.72998,0.93,0.93,9.215116363636366,0.7629719999999992,0.67,0.83,10.862486666666667,2.669816,29.9,19.0,12.4,18.5,4.5,5.3,0.68,0.29,2.789359999999998,5.60802,28.4,6.9,44.3,0.18,35.3,0.92,63.3760925292969
5,5,1,2,7979,316.1,37.0,108.095485,40.3,59.1,4.30839,15.168015,0.73,0.63,4.530015,3.1925820000000003,0.41,0.74,4.482735,2.1000199999999998,14.8,17.2,12.3,5.8,7.1,6.0,-0.46,-0.13,-3.67011,-2.266485,5.0,18.1,44.9,0.18,25.3,0.91,56.0823913574219
9,9,2,2,10602,139.2,37.4,129.45956,25.0,102.9,1.3994399999999998,17.493000000000002,0.92,0.76,11.99128,4.5440640000000005,0.5,0.78,6.6885,2.2638000000000007,26.7,26.5,13.0,18.5,2.4,8.5,-0.66,-0.32,-2.71656,-8.232000000000001,4.2,6.5,25.9,0.23,11.2,1.28,64.5954833984375
10,10,1,1,8220,165.3,22.0,110.10640454545457,47.1,83.3,5.69772,2.128314999999996,0.76,0.7,4.028690909090908,1.8992400000000005,0.93,0.65,4.577713636363637,2.711415,26.4,6.4,11.0,20.6,2.2,2.9,0.43,-0.27,4.298279999999999,-0.7871849999999986,8.0,18.7,34.7,0.16,27.4,0.41,63.7850891113281
8,8,1,2,15136,221.7,24.2,108.40974222222223,49.7,87.7,3.73602,11.5764,0.88,0.74,6.345582222222222,2.508220000000001,0.6,0.92,9.68208,1.052399999999999,19.0,12.4,27.1,3.5,8.4,2.8,0.29,-0.34,1.52598,-5.963600000000001,19.3,28.1,28.0,0.2,14.3,0.31,61.0433288574219
7,7,2,2,16203,312.4,20.2,117.5371,21.5,59.5,3.46885,2.380000000000001,0.47,0.71,3.97103,2.0274625000000004,0.84,0.62,6.197519999999999,4.7481,6.6,27.1,25.8,4.2,3.8,8.8,-0.78,-0.5,-12.29865,-2.380000000000001,14.7,12.9,23.0,0.1,31.8,0.87,56.8303466796875
8,8,2,1,23319,179.0,36.3,128.03868,22.8,113.7,3.752100000000001,9.340455,0.85,0.88,17.009520000000002,2.8993499999999983,0.69,0.92,8.01964,0.7845300000000002,26.3,4.9,12.2,10.3,8.7,8.2,0.56,-0.47,4.775400000000002,-8.283045,12.5,7.7,10.2,0.11,39.3,1.67,63.2332702636719
9,9,2,1,24347,224.3,24.8,146.783708,32.7,117.7,7.085540000000002,15.25392,0.72,0.89,12.57036,1.864367999999999,0.68,0.83,6.642988,1.5117911111111115,24.1,27.5,9.9,9.2,6.0,3.9,0.57,0.19,9.39246,3.5780800000000004,7.0,20.1,43.0,0.12,39.6,1.85,61.2968383789063
9,9,1,2,2698,265.6,16.1,96.045676,19.4,98.8,3.6457199999999994,14.38528,0.91,0.87,7.821996,1.298671111111111,0.48,0.71,5.61184,2.750592,20.6,8.2,16.1,28.0,2.2,5.1,-0.18,-0.44,-0.8002799999999995,-11.30272,18.3,13.0,16.7,0.23,16.3,0.21,62.9709716796875
10,10,1,1,13909,145.2,22.8,95.08635,42.6,73.5,3.700725,7.93065,0.81,0.91,4.925168181818182,0.5358150000000002,0.74,0.7,3.461181818181818,1.6317,29.1,21.9,18.6,9.8,7.2,9.5,0.47,-0.17,3.2817749999999988,-1.62435,0.5,22.4,20.8,0.33,12.4,1.78,66.0829406738281
9,9,2,1,23999,254.2,18.6,123.06797166666668,25.7,97.1,8.447700000000003,2.4760500000000008,0.7,0.91,10.308783333333333,1.2234599999999989,0.83,0.85,6.850404999999999,1.3432166666666665,22.9,26.5,14.6,17.7,9.1,2.1,0.42,0.7,6.117300000000002,5.777450000000002,12.7,2.3,12.7,0.34,16.6,0.37,61.90810546875
7,7,2,1,22269,218.0,35.5,111.5363,38.7,110.0,15.576,10.059500000000003,0.41,0.62,5.5924,4.2845,0.69,0.68,6.451499999999999,3.4697142857142853,24.7,23.9,4.2,5.0,7.9,2.5,-0.52,0.41,-16.874000000000002,6.990500000000002,10.9,5.8,12.0,0.45,18.4,0.9,60.6430603027344
6,6,1,1,3784,228.3,35.7,88.99800000000002,21.9,70.0,6.597500000000002,5.488,0.71,0.67,4.757,2.7335,0.51,0.91,4.641,0.5355000000000002,3.8,8.4,15.1,16.2,5.5,1.1,-0.35,-0.68,-3.5525000000000007,-11.662,19.4,27.2,44.5,0.28,33.1,0.3,59.1715026855469
10,10,1,2,16346,179.9,20.8,95.28486090909092,11.0,113.7,6.134115000000002,2.188724999999997,0.87,0.74,6.654550909090909,2.5718940000000003,0.93,0.73,12.865155,5.710014000000001,4.0,12.1,20.0,23.5,9.9,3.3,-0.17,-0.45,-1.2563850000000003,-1.7907749999999976,14.1,26.5,44.3,0.32,13.0,1.1,68.7512756347656
8,8,1,1,24146,313.1,19.6,125.61370666666669,40.2,109.2,16.31448,2.2932000000000032,0.64,0.62,4.814506666666667,3.31968,0.95,0.72,8.299199999999999,3.630900000000001,17.5,21.8,24.7,10.9,9.2,8.6,-0.17,0.16,-3.34152,0.4368000000000006,11.2,4.3,29.9,0.41,39.6,1.31,59.8172241210938
10,10,2,2,9075,227.5,17.2,131.90039000000002,35.6,92.7,10.451925,4.171499999999998,0.59,0.89,8.112795,1.203246,0.88,0.65,8.8374,5.71032,11.1,21.1,5.9,19.4,2.9,1.8,0.45,-0.25,8.551575000000001,-1.3904999999999994,4.5,27.0,24.7,0.41,17.2,1.06,62.1072937011719
10,10,2,1,23686,115.9,37.0,128.78664545454546,35.7,102.2,5.91227,4.430370000000003,0.87,0.9,13.3371,1.778280000000001,0.83,0.65,5.012445454545454,2.96891,6.7,7.3,17.2,27.9,5.1,7.2,-0.11,0.49,-0.7307300000000001,4.256630000000002,13.5,16.5,26.1,0.28,21.1,0.8,66.264306640625
7,7,2,2,28125,209.2,34.9,131.431228,27.3,75.9,10.56528,5.692500000000003,0.42,0.79,5.036724,1.6735949999999995,0.85,0.63,8.12889,5.9676375,22.8,26.6,22.6,24.4,7.5,2.4,-0.52,0.0,-11.44572,0.0,29.3,17.0,45.9,0.48,16.9,0.58,58.5460754394531
9,9,1,1,17566,160.3,23.4,80.60931,25.6,76.5,5.527125000000002,12.7449,0.83,0.68,4.31766,2.2576,0.66,0.85,4.29165,0.8415000000000004,25.7,5.2,26.0,22.0,1.6,1.1,0.15,-0.02,0.975375,-0.2601,22.2,29.9,44.2,0.43,19.2,1.0,66.5469909667969
8,8,2,2,3979,204.0,33.4,139.719648,28.0,118.8,15.681599999999998,18.70506,0.52,0.95,11.73744,0.7722000000000016,0.53,0.78,9.822384,3.46302,28.6,21.0,11.6,10.4,9.8,3.0,0.45,-0.33,12.8304,-9.21294,20.6,5.1,19.3,0.34,24.4,1.05,61.27431640625
6,6,1,2,2764,319.9,26.7,120.98716,42.2,65.8,8.504649999999998,1.7634399999999986,0.53,0.62,3.0888400000000003,2.208686666666667,0.92,0.74,11.19916,5.246453333333332,24.5,9.2,8.9,15.0,6.4,9.3,0.45,0.33,6.958349999999999,0.8685599999999993,23.2,26.2,39.5,0.37,19.8,1.98,56.2021118164063
7,7,2,2,17167,239.9,35.0,133.05075200000002,20.3,116.2,7.320599999999999,3.9043199999999993,0.72,0.73,12.214944,5.647320000000001,0.68,0.76,12.010432000000002,4.740959999999999,3.2,13.1,12.1,7.4,5.5,4.3,0.55,0.79,8.947400000000002,14.68768,21.0,23.5,33.5,0.14,34.0,0.55,59.2419982910156
8,8,2,2,17451,228.2,21.1,91.967,9.8,76.5,15.99615,19.20915,0.49,0.78,5.847659999999999,2.061675,0.46,0.68,4.785840000000001,2.8152,16.7,16.8,23.2,10.0,2.8,2.6,-0.18,-0.07,-3.51135,-1.44585,6.3,19.3,10.5,0.25,28.7,0.42,61.9775329589844
8,8,1,1,14440,220.2,25.9,108.95012666666666,29.7,98.2,1.2275000000000027,8.455020000000003,0.95,0.72,7.463199999999999,3.26515,0.59,0.93,5.986926666666666,0.5069574999999995,4.9,21.0,18.3,9.3,6.6,7.0,-0.5,-0.58,-1.2275000000000027,-11.67598,16.7,22.2,19.6,0.3,35.5,1.03,62.066552734375
10,10,2,2,15427,161.9,22.4,121.68026666666668,24.3,72.4,3.1059600000000005,1.2669999999999997,0.74,0.64,5.7147733333333335,3.857472,0.93,0.88,9.875360000000002,1.6159679999999994,18.2,26.7,17.9,9.3,4.2,1.6,0.67,0.5,6.306040000000002,1.2669999999999997,8.4,11.6,26.1,0.42,24.4,1.47,62.5136047363281
10,10,2,2,2474,223.3,19.9,157.74036,40.7,96.4,11.60174,4.7718000000000025,0.71,0.77,8.783646666666668,3.148424,0.85,0.68,9.286533333333333,5.244159999999999,12.6,26.1,15.8,13.1,2.6,2.3,0.17,-0.34,2.3762600000000003,-2.458200000000001,20.4,17.7,17.9,0.12,36.8,0.79,61.0509582519531
9,9,2,2,4696,172.8,25.3,110.45797000000002,28.1,81.3,8.15439,6.081239999999999,0.66,0.81,7.24383,2.039004,0.83,0.67,7.535155,4.453613999999999,26.7,15.3,27.8,18.4,3.4,3.4,-0.41,-0.12,-5.666609999999999,-0.8292599999999999,0.5,29.2,11.2,0.2,12.3,0.98,63.2326293945313
7,7,1,1,27314,277.8,28.7,126.66108125,49.4,109.3,4.508624999999999,2.7652899999999985,0.85,0.89,10.33568125,1.459935714285714,0.78,0.8,8.525400000000001,2.4358285714285706,15.0,16.9,15.3,9.5,2.0,4.1,-0.45,-0.77,-3.688874999999999,-9.257709999999998,11.7,23.6,42.8,0.35,32.0,1.54,59.1719909667969
8,8,2,1,12158,175.0,33.4,125.44843733333332,43.5,83.6,4.238519999999999,4.2803200000000015,0.61,0.86,8.771311999999998,1.78486,0.84,0.68,5.305813333333333,2.808959999999999,20.0,15.9,21.2,18.6,1.1,4.3,0.74,-0.36,12.06348,-2.407680000000001,18.3,1.4,33.7,0.19,23.5,1.12,61.2187133789063
8,8,2,1,16695,172.3,35.3,139.86496,32.1,77.0,5.6287,6.283199999999998,0.66,0.77,7.82628,2.92215,0.68,0.81,4.712400000000001,1.24355,29.1,16.3,10.8,27.8,8.2,1.7,-0.57,0.49,-7.4613,6.036799999999999,28.5,24.9,15.0,0.22,35.1,1.59,60.1715637207031
9,9,1,2,11048,275.4,16.4,126.102171,33.2,79.9,3.12409,3.1041149999999997,0.83,0.63,4.177971,2.726365555555556,0.79,0.6,6.312100000000001,5.04968,28.1,23.2,11.1,26.0,3.8,1.7,0.54,0.63,3.66741,5.285384999999999,29.3,1.2,23.0,0.13,25.2,1.35,59.1244445800781
8,8,2,1,2365,343.0,15.8,127.90208333333334,21.0,73.7,5.030025,5.41695,0.85,0.92,11.526680000000002,1.2528999999999986,0.51,0.73,3.048723333333333,1.2685612500000003,13.2,24.3,10.5,24.2,8.2,8.4,0.09,0.7,0.4974749999999999,12.63955,15.1,16.6,11.2,0.23,24.1,1.26,57.4676452636719
6,6,2,2,20174,344.4,31.8,160.36069,49.9,87.1,2.3778300000000008,15.887039999999995,0.86,0.79,14.793935,5.243419999999998,0.52,0.67,7.586410000000001,4.982119999999999,22.2,8.0,26.0,11.8,2.7,6.9,-0.61,-0.24,-3.719170000000001,-5.016959999999999,9.4,22.6,17.4,0.47,36.3,0.81,55.5259338378906
7,7,2,1,4681,244.0,33.6,118.635253,13.1,122.6,4.511679999999998,26.0525,0.77,0.66,12.461064,8.02417,0.5,0.85,6.513125,1.3135714285714286,10.0,22.6,19.3,22.9,3.4,3.2,-0.68,0.15,-9.587319999999998,4.597499999999999,2.8,10.9,36.6,0.15,25.2,1.03,60.2195983886719
5,5,2,2,25684,323.4,38.9,125.296385,26.7,58.9,6.67926,6.03725,0.64,0.87,8.198879999999999,1.633493333333334,0.75,0.67,7.3993125,4.859249999999999,10.0,18.8,7.2,3.0,6.6,8.8,0.37,0.18,3.92274,1.32525,19.4,30.0,45.9,0.1,30.2,0.26,55.2721496582031
10,10,1,2,13642,152.8,29.8,152.3901596969697,39.5,101.9,21.312385,2.2418,0.53,0.82,4.025976363636364,0.972126,0.95,0.91,14.682091666666668,1.7424900000000008,27.0,12.1,26.2,21.7,9.1,7.7,-0.11,-0.12,-2.634115,-0.3056999999999999,0.7,5.1,49.4,0.48,38.0,1.71,62.8470703125
7,7,1,1,11570,286.2,21.7,70.96729375000001,6.4,102.9,4.023390000000001,7.383075,0.66,0.6,5.09355,3.8808000000000007,0.65,0.87,7.27374375,1.2421500000000003,4.8,10.8,11.2,18.2,8.1,8.1,0.77,-0.59,13.46961,-10.624425,10.8,2.3,15.0,0.37,23.2,1.27,62.1986938476563
8,8,1,1,680,139.8,37.3,115.18169,41.6,51.7,5.746455000000001,1.1167199999999988,0.43,0.71,1.753778888888889,0.8058737500000002,0.92,0.8,4.227911111111112,1.1890999999999998,28.9,26.7,25.6,3.8,7.6,9.7,0.61,-0.46,8.988045,-0.951279999999999,5.3,27.6,35.9,0.21,37.1,0.79,61.3732543945313
8,8,2,2,2114,203.7,34.5,164.63070399999998,26.7,103.6,2.139339999999999,1.93732,0.93,0.86,16.571856,3.37218,0.89,0.87,16.043495999999998,2.99663,3.9,11.6,10.3,22.3,6.2,4.3,-0.41,-0.66,-1.486659999999999,-3.76068,7.6,2.1,47.8,0.13,28.3,1.71,59.8454223632813
8,8,1,2,16182,342.7,15.4,87.279724,7.0,113.7,9.312030000000002,2.626470000000001,0.61,0.66,5.086180000000001,2.9476724999999995,0.94,0.87,18.596772,3.473535000000002,22.2,15.4,13.5,7.5,8.9,1.4,0.58,0.23,12.85947,0.7845300000000004,7.3,19.7,10.4,0.4,13.7,1.07,63.3976989746094
8,8,1,1,8474,301.5,15.9,64.46495999999999,8.5,110.4,6.73992,16.339199999999998,0.63,0.95,7.3416,0.4347000000000012,0.63,0.87,6.72336,1.1302200000000004,16.7,9.6,6.7,21.4,7.5,7.3,0.67,-0.2,13.68408,-4.0848,17.0,25.0,48.8,0.3,10.9,1.16,65.9337707519531
7,7,1,2,5001,323.5,27.3,137.80688,48.1,134.4,21.732479999999995,15.590400000000002,0.51,0.94,8.053920000000002,0.5875199999999998,0.6,0.91,14.676480000000002,1.8143999999999991,5.8,8.0,7.6,22.6,6.1,5.8,-0.34,0.42,-11.19552,11.2896,0.8,3.3,16.0,0.27,15.9,0.59,58.3452697753906
8,8,1,2,27235,271.9,26.1,134.9639,49.5,142.5,9.404999999999998,21.64575,0.78,0.61,7.5335,5.4185625,0.51,0.72,10.4652,5.087250000000001,9.7,5.0,17.6,16.0,7.2,2.6,0.4,-0.38,6.27,-13.26675,15.6,24.0,10.3,0.31,33.4,1.25,60.5391479492188
8,8,1,1,1622,169.5,30.0,78.48294,11.7,92.7,10.081125000000004,13.71033,0.71,0.9,6.5817,0.8227124999999997,0.42,0.74,3.20124,1.265355,16.5,7.2,6.7,20.5,1.9,7.8,-0.25,0.49,-3.360375000000001,13.172670000000002,2.3,11.2,35.6,0.46,29.3,0.86,64.1630798339844
8,8,2,2,7006,233.8,23.7,122.04063200000002,29.7,79.8,5.70969,3.630900000000001,0.73,0.77,8.971115999999999,3.3496050000000004,0.65,0.8,8.2992,2.593499999999999,4.8,26.4,23.7,16.2,1.1,3.1,0.47,-0.74,5.06331,-10.3341,5.5,17.8,29.2,0.28,11.0,0.6,59.2939086914063
6,6,1,2,19451,201.6,33.6,73.72000000000001,6.4,51.0,7.050750000000001,4.845,0.65,0.7,3.315,1.6575,0.5,0.62,3.9525,3.23,6.1,5.9,19.5,12.1,5.6,6.8,-0.21,0.62,-1.87425,7.905,18.4,11.9,23.0,0.38,31.3,1.37,59.8850341796875
8,8,2,1,16483,277.9,18.8,114.79720088888888,35.5,79.1,8.71682,2.7526800000000016,0.42,0.89,5.913516,0.9136049999999996,0.88,0.94,7.270168888888888,0.5220599999999997,28.8,18.4,13.9,20.7,8.6,7.7,0.62,-0.42,14.22218,-1.9933200000000009,28.9,25.4,18.9,0.26,12.5,0.5,60.0755554199219
6,6,1,1,2089,278.2,39.1,112.18646857142858,31.0,129.8,10.059500000000003,26.167680000000004,0.69,0.72,9.212091428571428,4.17956,0.44,0.72,5.874377142857143,2.665226666666667,25.1,17.2,9.2,23.4,2.0,8.4,0.5,-0.28,10.059500000000003,-10.176320000000004,25.6,18.5,18.8,0.36,25.5,1.92,59.1954284667969
7,7,1,2,19277,233.6,39.7,144.71505725,30.9,136.1,18.985950000000003,15.06627,0.69,0.93,10.91692125,0.9390899999999992,0.73,0.78,15.499068,5.464414999999999,10.6,7.4,5.0,29.1,2.2,3.9,0.1,0.18,2.10955,3.30723,17.8,11.3,20.4,0.12,31.5,1.27,60.5860229492188
9,9,2,1,6100,101.9,37.2,69.61561333333333,11.3,73.9,13.9671,12.84382,0.4,0.79,3.892066666666667,1.24152,0.56,0.95,3.931480000000001,0.2299111111111113,29.8,14.9,24.7,9.2,5.3,7.5,-0.37,-0.21,-8.202900000000001,-3.4141799999999995,22.6,18.2,27.1,0.37,17.2,0.61,70.9630065917969
7,7,2,2,5905,205.0,33.0,115.441776,27.1,67.8,4.76634,15.45501,0.81,0.87,9.555732,1.7848349999999993,0.53,0.67,4.815156,2.964555,3.0,27.0,21.1,13.9,1.6,3.3,0.26,-0.03,1.6746599999999998,-0.4779899999999999,15.1,9.5,35.5,0.49,13.8,0.42,58.620263671875
10,10,2,1,16694,102.0,37.7,113.10004,48.1,76.7,10.21644,2.0709,0.63,0.92,7.409220000000001,0.7731359999999995,0.8,0.66,3.6816,2.08624,26.8,16.5,25.1,3.0,4.3,1.4,0.28,0.73,3.97306,5.599099999999998,19.3,3.7,37.3,0.43,22.7,1.45,64.6707397460938
7,7,2,2,11708,217.6,35.3,122.51712,17.7,96.0,19.1952,24.624,0.57,0.69,7.55136,4.2408,0.46,0.85,7.5072,1.6560000000000006,24.6,18.0,6.0,16.5,1.9,9.2,-0.07,0.05,-1.4448,1.296,10.6,16.2,37.6,0.49,29.1,1.15,59.3960205078125
9,9,1,2,8951,151.1,31.9,120.30234166666666,13.6,94.3,9.076375,2.1689,0.75,0.95,6.718874999999999,0.3929166666666677,0.8,0.91,11.441733333333334,1.357919999999999,29.0,29.5,26.6,6.0,6.7,3.3,-0.23,0.77,-2.7111250000000005,7.2611,21.1,28.0,25.3,0.47,38.3,1.09,63.2521301269531
8,8,1,1,29688,310.9,19.6,115.31408,48.2,118.4,1.385279999999999,4.440000000000001,0.91,0.73,8.739235555555556,3.6363600000000016,0.85,0.74,8.274844444444446,3.2707999999999995,27.4,7.5,12.5,26.7,8.4,3.7,0.74,0.5,3.942719999999997,4.440000000000001,21.7,16.3,28.5,0.2,15.9,1.46,61.6126342773438
9,9,2,2,28105,213.0,23.7,108.06661333333334,9.5,126.4,17.10192,14.498080000000003,0.67,0.7,9.880266666666666,5.081280000000001,0.69,0.64,9.30304,6.279552,25.9,6.7,9.7,12.5,9.8,2.7,0.18,0.26,3.75408,5.093920000000002,11.8,5.5,18.8,0.27,28.5,1.56,65.252587890625
8,8,1,2,5974,232.0,22.8,112.750944,29.2,76.6,15.1668,5.093900000000001,0.6,0.84,4.289599999999999,0.9192,0.86,0.86,11.330671999999998,2.30566,7.9,8.4,16.5,12.1,3.9,8.6,-0.01,0.05,-0.1532,0.2681000000000001,26.2,6.4,49.2,0.21,27.5,0.89,59.8630310058594
9,9,2,1,7451,244.0,15.6,96.13896733333334,25.5,67.3,6.773744999999999,4.73119,0.67,0.61,4.584251666666667,3.517098,0.62,0.64,2.670464,1.66904,26.7,13.5,20.6,16.8,3.3,3.3,-0.39,0.63,-4.330754999999999,8.05581,8.7,9.6,14.1,0.42,25.2,1.47,60.8876281738281
