w1,l1_leg,l1_top,l1_center,l2,h1,l2_tap,ratio,Tx_turns,Tx_tap,Tx_height,Tx_preg,Rx_turns,Rx_tap,Rx_height,Rx_preg,g1,g2,Tx_space_x,Tx_space_y,Rx_space_x,Rx_space_y,core_N_w1,core_P_w1,Tx_layer_space_x,Tx_layer_space_y,Rx_layer_space_x,Rx_layer_space_y,Tx_width,Rx_width,B_mean_center_T
33.2,1.0,8.2,18.8,11.6,5.2,0.0,0.5,14.0,19.0,0.175,0.05,2.0,27.0,0.07,0.04,0.1,0.05,1.1,1.4,4.6,4.2,26.0,30.0,2.6,1.0,0.2,1.6,0.87,2.2,0.0346327016221255
20.0,8.2,7.0,15.2,3.2,44.8,0.0,0.51,14.0,6.0,0.105,0.04,2.0,16.0,0.105,0.09,0.1,0.26,0.3,0.2,1.8,4.6,2.0,1.0,0.3,4.9,2.6,3.3,0.15,1.1,0.0684993397706625
47.6,10.6,4.6,14.0,20.0,31.6,0.0,0.5,14.0,35.0,0.175,0.04,2.0,34.0,0.035,0.01,0.1,0.1,1.9,2.3,4.5,2.2,12.0,16.0,0.6,3.7,2.6,1.9,0.79,2.1,0.0312591744366381
46.4,11.8,5.8,6.8,9.2,24.4,0.0,0.51,14.0,15.0,0.14,0.01,2.0,33.0,0.175,0.06,0.1,0.44,1.2,0.7,3.9,5.0,10.0,20.0,1.3,0.8,0.6,4.2,0.45,1.2,0.0633651851642738
17.6,4.6,8.2,16.4,9.2,8.8,0.0,0.51,14.0,26.0,0.14,0.01,2.0,22.0,0.14,0.05,0.1,0.46,1.1,2.3,4.8,2.6,18.0,0.0,2.0,0.2,3.1,2.9,0.13,1.1,0.0713482035626055
23.6,11.8,4.6,15.2,8.0,16.0,0.0,0.5,14.0,35.0,0.035,0.01,2.0,34.0,0.105,0.03,0.1,0.19,0.9,1.9,3.5,4.0,11.0,0.0,4.7,1.8,0.7,2.1,0.77,2.3,0.0561485819046169
24.8,3.4,2.2,6.8,11.6,43.6,0.0,0.5,14.0,25.0,0.14,0.01,2.0,19.0,0.175,0.01,0.1,0.39,0.6,3.2,2.6,3.8,4.0,28.0,2.7,1.0,0.8,4.5,0.59,2.2,0.119818819419674
11.6,8.2,3.4,11.6,4.4,38.8,0.0,0.5,14.0,27.0,0.105,0.08,2.0,25.0,0.175,0.03,0.1,0.35,0.5,1.0,2.4,2.6,25.0,21.0,4.0,2.0,4.5,3.4,0.45,1.0,0.153732441430841
33.2,10.6,3.4,20.0,5.6,50.8,0.0,0.5,14.0,35.0,0.175,0.02,2.0,17.0,0.14,0.02,0.1,0.41,0.5,2.2,2.6,2.3,17.0,7.0,4.1,4.7,3.9,3.7,0.35,2.2,0.0309374202072258
26.0,13.0,10.6,16.4,4.4,29.2,0.0,0.5,14.0,32.0,0.14,0.02,2.0,7.0,0.175,0.03,0.1,0.46,0.5,3.9,2.1,1.8,10.0,22.0,0.3,1.5,2.2,4.8,0.16,1.0,0.048190718905291
45.2,2.2,9.4,15.2,17.6,50.8,0.0,0.5,14.0,12.0,0.14,0.1,2.0,32.0,0.035,0.01,0.1,0.35,1.2,1.5,4.4,4.4,4.0,18.0,4.1,2.2,2.6,2.2,1.13,3.2,0.0303751138358951
46.4,10.6,5.8,10.4,3.2,44.8,0.0,0.5,14.0,25.0,0.175,0.1,2.0,21.0,0.035,0.02,0.1,0.2,0.3,3.1,2.1,3.1,9.0,28.0,3.8,3.4,2.9,0.1,0.21,1.0,0.0423438079768468
39.2,11.8,5.8,23.6,8.0,4.0,0.0,0.51,14.0,34.0,0.07,0.01,2.0,25.0,0.175,0.04,0.1,0.38,0.5,2.7,4.0,4.6,1.0,29.0,0.3,3.2,4.3,1.2,0.35,2.9,0.0224514034142039
12.8,13.0,2.2,22.4,10.4,17.2,0.0,0.51,14.0,22.0,0.175,0.07,2.0,26.0,0.175,0.04,0.1,0.29,1.3,1.0,4.8,4.9,4.0,5.0,1.3,4.5,4.3,2.2,0.5,3.7,0.0708931250168977
17.6,10.6,8.2,10.4,21.2,49.6,0.0,0.5,14.0,17.0,0.14,0.04,2.0,16.0,0.105,0.02,0.1,0.25,2.0,1.0,4.1,5.0,8.0,10.0,3.0,0.8,2.2,2.5,0.65,3.6,0.111399952989453
26.0,8.2,2.2,15.2,15.2,40.0,0.0,0.51,14.0,21.0,0.07,0.03,2.0,29.0,0.105,0.03,0.1,0.38,0.9,1.9,4.7,4.1,7.0,21.0,0.7,0.1,2.2,1.2,0.12,2.2,0.0537300747145531
16.4,3.4,3.4,4.4,24.8,36.4,0.0,0.51,14.0,26.0,0.105,0.09,2.0,17.0,0.175,0.02,0.1,0.42,2.8,2.0,4.9,4.5,16.0,30.0,0.9,0.4,1.9,4.0,1.16,2.9,0.275459229854339
26.0,11.8,3.4,8.0,4.4,5.2,0.0,0.51,14.0,19.0,0.105,0.02,2.0,20.0,0.14,0.02,0.1,0.19,0.5,2.5,1.8,4.5,10.0,21.0,4.0,1.7,1.4,3.1,0.37,1.5,0.096475516698623
29.6,11.8,9.4,14.0,6.8,53.2,0.0,0.5,14.0,27.0,0.14,0.06,2.0,25.0,0.175,0.07,0.1,0.29,0.6,2.3,2.5,2.3,30.0,2.0,4.1,0.8,1.8,2.3,0.15,1.7,0.0489354156429387
14.0,4.6,4.6,23.6,18.8,11.2,0.0,0.5,14.0,17.0,0.035,0.02,2.0,31.0,0.105,0.05,0.1,0.39,2.4,1.5,3.2,4.3,0.0,22.0,0.1,4.4,2.1,1.1,1.12,2.9,0.062208303058276
18.8,4.6,11.8,17.6,15.2,41.2,0.0,0.51,14.0,27.0,0.105,0.03,2.0,18.0,0.175,0.08,0.1,0.19,0.7,0.5,5.0,2.0,23.0,7.0,5.0,4.4,1.1,3.6,0.36,1.3,0.0613144853420621
47.6,2.2,5.8,22.4,23.6,16.0,0.0,0.51,14.0,31.0,0.175,0.06,2.0,32.0,0.105,0.03,0.1,0.26,1.5,3.9,4.8,4.4,21.0,21.0,3.0,1.6,0.6,0.6,0.95,2.3,0.0192632403326885
9.2,8.2,8.2,18.8,18.8,43.6,0.0,0.51,14.0,10.0,0.14,0.02,2.0,9.0,0.105,0.04,0.1,0.27,2.1,0.8,3.9,4.3,29.0,14.0,3.8,1.3,0.2,0.6,0.29,3.0,0.121033461957036
18.8,2.2,11.8,12.8,24.8,12.4,0.0,0.51,14.0,30.0,0.14,0.03,2.0,8.0,0.105,0.09,0.1,0.2,2.0,1.0,4.6,3.4,12.0,24.0,0.2,4.7,3.4,4.0,0.11,2.9,0.0881174991264145
50.0,5.8,3.4,18.8,10.4,5.2,0.0,0.51,14.0,30.0,0.14,0.03,2.0,8.0,0.105,0.04,0.1,0.11,0.7,1.2,4.1,3.4,5.0,8.0,2.5,2.9,2.7,2.5,0.59,2.5,0.0225298308990031
33.2,10.6,5.8,26.0,23.6,10.0,0.0,0.51,14.0,18.0,0.175,0.02,2.0,26.0,0.07,0.03,0.1,0.2,2.3,1.2,4.4,5.0,30.0,6.0,0.1,4.2,1.2,3.5,1.06,2.8,0.0238796606167779
51.2,9.4,8.2,11.6,21.2,23.2,0.0,0.51,14.0,31.0,0.07,0.07,2.0,29.0,0.105,0.03,0.1,0.21,1.1,4.0,3.7,4.5,18.0,0.0,0.4,4.1,1.2,3.6,0.57,2.7,0.0343141337414013
6.8,1.0,1.0,23.6,8.0,35.2,0.0,0.51,14.0,20.0,0.175,0.04,2.0,19.0,0.175,0.08,0.1,0.2,0.9,2.5,2.9,4.1,8.0,16.0,1.3,5.0,0.2,3.9,0.37,2.5,0.136573330947824
30.8,11.8,7.0,5.6,21.2,14.8,0.0,0.5,14.0,33.0,0.175,0.04,2.0,21.0,0.14,0.05,0.1,0.41,1.8,3.7,3.9,4.0,17.0,7.0,3.4,4.1,1.3,1.5,0.38,3.8,0.113721351643036
47.6,11.8,1.0,11.6,4.4,20.8,0.0,0.51,14.0,30.0,0.14,0.03,2.0,17.0,0.175,0.07,0.1,0.23,0.2,1.2,1.1,4.0,3.0,25.0,1.6,0.1,3.2,3.4,0.15,1.0,0.0368986801572667
17.6,7.0,8.2,20.0,24.8,25.6,0.0,0.5,14.0,19.0,0.175,0.04,2.0,30.0,0.175,0.07,0.1,0.49,2.1,1.7,4.5,4.7,4.0,11.0,3.9,1.6,2.0,4.0,1.16,4.0,0.0557552017996177
21.2,11.8,8.2,8.0,17.6,23.2,0.0,0.51,14.0,17.0,0.105,0.05,2.0,24.0,0.175,0.03,0.1,0.25,1.9,1.0,4.8,2.8,5.0,17.0,2.7,0.2,2.1,4.1,0.21,2.5,0.119080928089768
35.6,1.0,4.6,23.6,10.4,42.4,0.0,0.5,14.0,14.0,0.14,0.04,2.0,28.0,0.07,0.03,0.1,0.08,0.5,0.8,4.8,4.3,23.0,17.0,3.8,1.4,1.5,3.7,0.48,1.7,0.0255895187926389
34.4,3.4,8.2,11.6,21.2,30.4,0.0,0.51,14.0,33.0,0.105,0.05,2.0,34.0,0.105,0.08,0.1,0.28,1.8,1.6,4.2,4.5,14.0,9.0,2.3,1.3,1.2,3.1,0.73,3.1,0.0500781636119761
47.6,9.4,8.2,16.4,20.0,32.8,0.0,0.51,14.0,25.0,0.14,0.02,2.0,15.0,0.07,0.05,0.1,0.49,1.9,1.9,4.7,4.9,29.0,10.0,1.4,0.6,2.3,4.1,0.56,1.6,0.0261080816508662
46.4,7.0,9.4,22.4,11.6,46.0,0.0,0.51,14.0,19.0,0.105,0.03,2.0,4.0,0.105,0.02,0.1,0.09,1.2,1.7,2.4,1.3,30.0,14.0,3.3,0.2,3.9,3.0,0.17,1.1,0.0199326450130928
30.8,13.0,11.8,26.0,24.8,17.2,0.0,0.5,14.0,26.0,0.105,0.01,2.0,33.0,0.14,0.04,0.1,0.39,1.4,1.8,4.9,4.2,8.0,18.0,0.3,0.7,1.3,2.4,0.87,3.6,0.0254626642221636
22.4,5.8,5.8,18.8,21.2,13.6,0.0,0.5,14.0,30.0,0.14,0.07,2.0,13.0,0.175,0.1,0.1,0.4,2.6,1.3,4.8,3.3,26.0,27.0,3.1,2.7,2.4,0.7,0.93,2.0,0.0497467456368043
32.0,8.2,4.6,20.0,17.6,41.2,0.0,0.5,14.0,28.0,0.07,0.07,2.0,18.0,0.07,0.01,0.1,0.35,2.1,0.9,3.9,4.5,17.0,0.0,5.0,5.0,4.1,1.9,0.4,3.7,0.0325090030323662
16.4,10.6,8.2,26.0,10.4,5.2,0.0,0.51,14.0,23.0,0.105,0.09,2.0,27.0,0.07,0.03,0.1,0.48,0.7,0.5,3.6,3.0,3.0,18.0,4.6,1.1,4.2,3.2,0.12,2.9,0.048417753167937
40.4,2.2,1.0,2.0,6.8,50.8,0.0,0.5,14.0,25.0,0.07,0.02,2.0,6.0,0.14,0.09,0.1,0.48,0.6,2.9,1.9,3.7,7.0,25.0,4.6,4.2,1.3,3.4,0.18,1.0,0.236160620216963
39.2,13.0,10.6,22.4,16.4,13.6,0.0,0.51,14.0,33.0,0.175,0.08,2.0,10.0,0.175,0.05,0.1,0.5,1.7,3.8,3.9,4.3,17.0,17.0,2.5,4.5,3.4,0.3,0.34,1.8,0.0231474652005411
35.6,11.8,4.6,3.2,6.8,11.2,0.0,0.51,14.0,27.0,0.175,0.02,2.0,25.0,0.14,0.07,0.1,0.13,0.4,3.1,3.3,3.6,27.0,1.0,0.7,4.8,0.1,2.5,0.16,1.9,0.174570866299438
48.8,8.2,13.0,5.6,16.4,26.8,0.0,0.51,14.0,21.0,0.175,0.03,2.0,22.0,0.105,0.06,0.1,0.43,1.2,2.2,3.3,3.8,13.0,4.0,0.1,4.3,4.2,0.7,0.46,1.7,0.072151731862884
35.6,1.0,4.6,2.0,10.4,13.6,0.0,0.51,14.0,12.0,0.07,0.06,2.0,23.0,0.175,0.05,0.1,0.35,0.6,0.4,3.3,4.7,3.0,18.0,3.4,4.5,4.2,2.9,0.14,2.0,0.278744652987679
17.6,11.8,10.6,14.0,24.8,46.0,0.0,0.5,14.0,31.0,0.175,0.01,2.0,29.0,0.035,0.01,0.1,0.17,2.8,1.1,4.5,4.7,2.0,11.0,2.9,1.1,0.5,0.5,0.35,3.2,0.0831773722135316
46.4,4.6,4.6,4.4,12.8,16.0,0.0,0.5,14.0,32.0,0.07,0.02,2.0,25.0,0.035,0.01,0.1,0.15,1.4,1.9,3.5,3.6,6.0,14.0,3.6,1.3,1.1,4.6,0.14,2.5,0.0976160385841898
44.0,7.0,10.6,22.4,12.8,6.4,0.0,0.5,14.0,29.0,0.07,0.01,2.0,34.0,0.105,0.09,0.1,0.22,1.6,0.4,4.9,4.7,18.0,4.0,3.7,2.3,1.9,4.2,0.11,3.7,0.021159417722192
26.0,5.8,5.8,26.0,6.8,20.8,0.0,0.5,14.0,31.0,0.07,0.04,2.0,15.0,0.07,0.03,0.1,0.39,0.8,4.2,4.0,1.7,8.0,1.0,0.2,3.9,1.0,3.9,0.29,1.5,0.0308039814721073
10.4,10.6,10.6,16.4,18.8,7.6,0.0,0.5,14.0,20.0,0.14,0.08,2.0,18.0,0.175,0.04,0.1,0.22,1.8,1.2,4.9,4.1,29.0,4.0,4.0,0.4,1.0,1.6,1.17,3.1,0.117645978018823
30.8,5.8,4.6,10.4,16.4,46.0,0.0,0.51,14.0,16.0,0.14,0.08,2.0,11.0,0.14,0.05,0.1,0.27,1.9,1.3,4.9,4.2,16.0,0.0,3.7,4.3,4.5,4.7,1.19,1.1,0.0639137516549029
22.4,7.0,2.2,17.6,3.2,16.0,0.0,0.51,14.0,32.0,0.035,0.02,2.0,19.0,0.07,0.01,0.1,0.17,0.4,0.8,2.0,2.7,16.0,0.0,3.2,0.4,1.4,4.9,0.1,1.0,0.0519672679938729
39.2,7.0,2.2,21.2,16.4,17.2,0.0,0.5,14.0,28.0,0.07,0.03,2.0,17.0,0.035,0.03,0.1,0.1,1.8,2.3,4.2,3.8,29.0,9.0,2.1,3.9,2.5,4.8,0.81,1.0,0.025104223692574
32.0,11.8,2.2,17.6,10.4,31.6,0.0,0.5,14.0,30.0,0.14,0.08,2.0,31.0,0.105,0.08,0.1,0.49,1.2,1.7,4.6,4.2,23.0,24.0,3.5,2.3,2.0,4.6,0.22,3.2,0.0362310750390774
44.0,8.2,11.8,26.0,21.2,46.0,0.0,0.5,14.0,24.0,0.14,0.06,2.0,20.0,0.105,0.08,0.1,0.22,1.0,3.0,4.8,4.6,4.0,8.0,4.1,0.3,1.9,2.0,0.98,3.6,0.017739147685267
45.2,3.4,1.0,8.0,9.2,17.2,0.0,0.51,14.0,30.0,0.07,0.06,2.0,24.0,0.07,0.07,0.1,0.47,1.0,1.4,4.9,3.7,30.0,27.0,2.6,3.3,0.7,1.1,0.98,2.5,0.0561924640648214
33.2,10.6,11.8,10.4,5.6,34.0,0.0,0.5,14.0,26.0,0.105,0.01,2.0,18.0,0.175,0.05,0.1,0.4,0.3,1.8,2.5,3.5,9.0,19.0,1.0,1.0,2.3,0.8,0.19,2.3,0.0595958796337763
41.6,7.0,10.6,6.8,17.6,5.2,0.0,0.5,14.0,33.0,0.105,0.06,2.0,21.0,0.035,0.03,0.1,0.04,1.6,4.3,4.9,4.4,29.0,1.0,4.1,1.6,3.7,2.3,1.35,1.2,0.0709842437512219
47.6,10.6,4.6,18.8,4.4,14.8,0.0,0.51,14.0,33.0,0.105,0.06,2.0,26.0,0.175,0.07,0.1,0.42,0.4,3.0,1.8,2.1,7.0,23.0,0.9,4.4,4.3,4.0,0.2,1.3,0.0231387166279145
22.4,13.0,2.2,6.8,21.2,18.4,0.0,0.51,14.0,30.0,0.175,0.05,2.0,20.0,0.14,0.02,0.1,0.48,2.4,2.0,3.9,5.0,24.0,4.0,0.5,0.5,4.7,2.6,1.78,2.8,0.131865644681383
44.0,8.2,7.0,5.6,3.2,44.8,0.0,0.5,14.0,35.0,0.175,0.03,2.0,25.0,0.175,0.06,0.1,0.37,0.4,4.6,1.1,2.0,25.0,22.0,4.6,4.7,3.9,0.3,0.27,1.0,0.0812637744654635
34.4,11.8,4.6,17.6,22.4,34.0,0.0,0.5,14.0,33.0,0.14,0.01,2.0,31.0,0.07,0.03,0.1,0.16,1.2,1.3,4.4,4.3,5.0,29.0,4.8,2.6,3.4,3.6,1.17,4.1,0.0344143019193593
41.6,1.0,3.4,15.2,10.4,42.4,0.0,0.5,14.0,30.0,0.105,0.02,2.0,8.0,0.14,0.1,0.1,0.21,0.6,1.2,4.4,2.3,0.0,1.0,0.2,4.9,4.3,0.2,0.32,1.9,0.0339926292052406
40.4,7.0,10.6,11.6,16.4,26.8,0.0,0.51,14.0,16.0,0.105,0.02,2.0,34.0,0.14,0.07,0.1,0.28,0.9,1.2,3.8,4.8,20.0,13.0,3.0,4.6,0.9,4.0,0.72,3.3,0.0430232855902395
27.2,13.0,10.6,23.6,15.2,23.2,0.0,0.51,14.0,35.0,0.105,0.09,2.0,31.0,0.14,0.04,0.1,0.3,1.5,1.3,4.7,4.9,29.0,26.0,1.5,1.6,4.7,1.3,1.26,4.2,0.0318351159939791
52.4,9.4,3.4,17.6,22.4,24.4,0.0,0.51,14.0,25.0,0.14,0.07,2.0,28.0,0.175,0.06,0.1,0.21,1.2,2.4,5.0,4.0,2.0,3.0,4.9,4.6,2.2,3.8,0.23,2.1,0.0223942216441236
34.4,7.0,13.0,11.6,10.4,19.6,0.0,0.51,14.0,22.0,0.175,0.05,2.0,6.0,0.175,0.01,0.1,0.36,0.8,2.5,1.8,4.2,28.0,11.0,1.9,1.9,1.3,0.7,0.78,1.4,0.0513063010383739
34.4,2.2,2.2,5.6,14.0,43.6,0.0,0.51,14.0,19.0,0.175,0.03,2.0,18.0,0.175,0.1,0.1,0.21,1.7,0.4,4.6,4.1,1.0,1.0,4.5,4.7,4.5,1.3,0.33,3.5,0.106371463014625
33.2,5.8,10.6,26.0,18.8,12.4,0.0,0.51,14.0,25.0,0.105,0.1,2.0,16.0,0.07,0.01,0.1,0.21,0.9,2.8,3.1,3.8,20.0,27.0,2.3,0.5,3.7,0.1,0.28,2.6,0.0250789780294896
9.2,2.2,9.4,22.4,15.2,13.6,0.0,0.51,14.0,33.0,0.14,0.07,2.0,25.0,0.07,0.07,0.1,0.11,1.6,1.6,4.4,3.9,27.0,6.0,0.2,1.2,3.7,2.5,1.09,1.2,0.106537560100759
42.8,9.4,3.4,9.2,5.6,12.4,0.0,0.51,14.0,26.0,0.07,0.02,2.0,24.0,0.14,0.1,0.1,0.45,0.6,3.3,2.6,3.8,28.0,5.0,4.3,0.4,4.8,0.8,0.22,1.4,0.0510686885113219
41.6,8.2,3.4,4.4,20.0,43.6,0.0,0.51,14.0,27.0,0.14,0.04,2.0,33.0,0.175,0.08,0.1,0.48,2.1,3.2,4.9,4.6,11.0,25.0,0.3,1.5,3.7,1.0,1.11,4.0,0.107624135370388
24.8,9.4,7.0,10.4,26.0,18.4,0.0,0.51,14.0,28.0,0.175,0.07,2.0,19.0,0.07,0.05,0.1,0.28,3.2,1.6,4.6,4.3,2.0,1.0,0.1,2.6,3.3,1.1,0.59,4.0,0.0777248706512276
9.2,5.8,9.4,23.6,9.2,43.6,0.0,0.51,14.0,25.0,0.14,0.05,2.0,31.0,0.14,0.03,0.1,0.25,0.4,2.3,4.0,4.0,2.0,4.0,0.7,2.0,4.4,2.2,0.36,1.6,0.0950628540123386
8.0,2.2,2.2,24.8,24.8,16.0,0.0,0.51,14.0,19.0,0.07,0.07,2.0,23.0,0.07,0.06,0.1,0.35,2.4,2.5,4.2,4.4,27.0,2.0,3.0,2.5,2.9,1.3,0.37,3.4,0.110805285055174
15.2,10.6,5.8,5.6,5.6,34.0,0.0,0.5,14.0,23.0,0.105,0.09,2.0,25.0,0.14,0.05,0.1,0.23,0.4,2.0,2.5,3.1,25.0,17.0,2.4,2.8,0.3,0.1,0.31,2.0,0.234530026702647
28.4,10.6,8.2,15.2,12.8,28.0,0.0,0.5,14.0,28.0,0.07,0.01,2.0,23.0,0.175,0.08,0.1,0.38,1.1,0.8,3.3,3.9,6.0,17.0,3.9,1.6,4.9,1.6,0.33,2.2,0.0473373442468626
15.2,10.6,2.2,4.4,5.6,20.8,0.0,0.51,14.0,35.0,0.105,0.09,2.0,34.0,0.07,0.07,0.1,0.39,0.5,3.4,2.9,3.8,23.0,30.0,2.6,3.5,2.6,0.7,0.1,1.6,0.293361425732932
16.4,5.8,8.2,22.4,15.2,13.6,0.0,0.51,14.0,31.0,0.07,0.03,2.0,27.0,0.105,0.01,0.1,0.41,1.7,4.0,3.9,3.3,26.0,22.0,0.5,1.9,2.3,1.7,1.67,2.8,0.0558755618520374
34.4,9.4,7.0,5.6,22.4,13.6,0.0,0.5,14.0,31.0,0.105,0.05,2.0,11.0,0.14,0.1,0.1,0.31,2.2,3.5,4.5,4.8,30.0,27.0,3.6,3.0,3.8,3.5,1.11,3.1,0.102170538287415
8.0,8.2,1.0,20.0,4.4,19.6,0.0,0.5,14.0,30.0,0.175,0.08,2.0,34.0,0.07,0.02,0.1,0.37,0.2,0.2,1.1,1.8,0.0,3.0,4.9,0.6,1.1,1.5,0.19,1.0,0.132198852708364
20.0,11.8,13.0,15.2,10.4,22.0,0.0,0.5,14.0,28.0,0.175,0.01,2.0,21.0,0.035,0.03,0.1,0.13,0.8,3.0,4.2,4.9,4.0,14.0,4.9,1.3,0.2,3.5,0.75,3.0,0.0664247744447014
26.0,10.6,5.8,22.4,26.0,32.8,0.0,0.5,14.0,26.0,0.14,0.09,2.0,10.0,0.175,0.06,0.1,0.25,2.6,1.8,4.6,4.9,1.0,26.0,4.7,4.1,3.5,0.5,1.4,4.1,0.0355977233700898
24.8,7.0,9.4,9.2,21.2,19.6,0.0,0.5,14.0,33.0,0.07,0.04,2.0,23.0,0.14,0.03,0.1,0.25,2.7,1.9,5.0,2.8,19.0,17.0,0.2,2.2,2.4,3.6,1.48,1.4,0.0900464888153219
41.6,9.4,5.8,22.4,26.0,40.0,0.0,0.5,14.0,33.0,0.105,0.05,2.0,31.0,0.14,0.06,0.1,0.46,1.9,2.8,4.9,3.8,17.0,24.0,4.6,1.4,2.4,1.2,1.84,3.5,0.0226838733999716
45.2,2.2,4.6,21.2,16.4,24.4,0.0,0.51,14.0,20.0,0.105,0.09,2.0,9.0,0.105,0.01,0.1,0.35,1.9,2.3,4.1,3.9,28.0,0.0,4.8,1.6,2.8,3.2,1.41,2.8,0.0219432810942302
42.8,1.0,11.8,14.0,12.8,49.6,0.0,0.5,14.0,34.0,0.105,0.01,2.0,25.0,0.175,0.02,0.1,0.16,1.1,3.9,4.7,4.9,6.0,5.0,2.0,3.8,1.2,0.5,0.8,4.2,0.0353132558756383
24.8,8.2,4.6,22.4,8.0,13.6,0.0,0.51,14.0,29.0,0.175,0.05,2.0,16.0,0.175,0.02,0.1,0.47,0.8,2.0,3.0,1.7,2.0,17.0,2.4,4.8,1.0,3.5,0.43,1.3,0.0357959615826641
44.0,4.6,13.0,14.0,8.0,26.8,0.0,0.51,14.0,19.0,0.14,0.06,2.0,11.0,0.14,0.01,0.1,0.13,0.8,2.5,3.6,3.7,10.0,12.0,1.0,2.5,4.0,2.2,0.48,2.2,0.033433558934671
34.4,5.8,3.4,6.8,23.6,48.4,0.0,0.5,14.0,14.0,0.035,0.03,2.0,18.0,0.14,0.01,0.1,0.36,2.4,1.5,4.9,4.7,13.0,24.0,3.0,1.5,3.4,1.8,1.32,3.6,0.0845707905274933
23.6,4.6,9.4,5.6,6.8,7.6,0.0,0.51,14.0,22.0,0.07,0.05,2.0,6.0,0.175,0.03,0.1,0.38,0.9,2.9,1.4,3.9,5.0,1.0,1.6,0.5,4.9,0.7,0.1,1.1,0.156599212445618
9.2,9.4,4.6,9.2,24.8,46.0,0.0,0.5,14.0,8.0,0.105,0.02,2.0,19.0,0.175,0.07,0.1,0.48,2.0,0.9,4.4,4.8,15.0,1.0,1.8,4.4,1.0,1.7,0.58,4.1,0.233782848170211
39.2,5.8,2.2,4.4,5.6,6.4,0.0,0.51,14.0,9.0,0.035,0.01,2.0,7.0,0.175,0.1,0.1,0.27,0.4,0.8,3.8,4.1,17.0,8.0,3.3,0.5,1.3,2.0,0.24,1.3,0.117096159915273
46.4,5.8,1.0,22.4,5.6,19.6,0.0,0.51,14.0,23.0,0.07,0.02,2.0,29.0,0.105,0.08,0.1,0.42,0.4,3.0,4.2,1.6,22.0,17.0,1.6,2.6,1.9,4.7,0.2,1.2,0.020803409978268
41.6,10.6,13.0,14.0,16.4,48.4,0.0,0.5,14.0,18.0,0.14,0.08,2.0,29.0,0.105,0.06,0.1,0.44,2.2,2.1,3.4,3.8,18.0,22.0,0.5,4.1,2.2,0.2,0.42,2.5,0.0352110937088892
32.0,5.8,2.2,11.6,10.4,40.0,0.0,0.5,14.0,18.0,0.175,0.02,2.0,16.0,0.175,0.03,0.1,0.4,1.0,1.0,3.9,4.9,17.0,26.0,2.9,1.6,1.6,4.6,0.14,2.3,0.0553857343687407
18.8,7.0,7.0,12.8,12.8,14.8,0.0,0.51,14.0,34.0,0.14,0.05,2.0,29.0,0.14,0.07,0.1,0.37,0.8,1.6,3.1,4.3,3.0,18.0,4.8,4.5,1.3,4.6,0.52,1.1,0.0831806393573678
29.6,4.6,2.2,3.2,3.2,12.4,0.0,0.51,14.0,17.0,0.105,0.09,2.0,33.0,0.105,0.04,0.1,0.33,0.3,0.4,1.5,1.4,27.0,2.0,0.6,2.3,1.9,0.6,0.24,1.3,0.210398995375963
11.6,9.4,13.0,20.0,5.6,17.2,0.0,0.51,14.0,25.0,0.105,0.09,2.0,17.0,0.07,0.04,0.1,0.28,0.6,0.8,1.2,1.6,16.0,11.0,0.1,4.2,2.9,1.6,0.36,1.0,0.0881672561605897
45.2,7.0,4.6,5.6,17.6,12.4,0.0,0.5,14.0,31.0,0.035,0.01,2.0,12.0,0.035,0.01,0.1,0.42,2.3,0.4,5.0,4.8,28.0,20.0,3.8,0.7,3.6,4.6,0.32,3.7,0.0787475278002523
15.2,8.2,13.0,6.8,3.2,22.0,0.0,0.5,14.0,32.0,0.14,0.05,2.0,25.0,0.035,0.01,0.1,0.29,0.3,0.5,1.8,4.1,2.0,3.0,2.4,0.5,3.8,2.4,0.26,1.1,0.197952053605477
22.4,1.0,3.4,10.4,3.2,43.6,0.0,0.51,14.0,33.0,0.14,0.06,2.0,6.0,0.14,0.05,0.1,0.43,0.3,1.7,1.2,2.7,17.0,23.0,4.8,2.5,1.7,2.4,0.16,1.1,0.0920907250750326
46.4,2.2,4.6,14.0,26.0,31.6,0.0,0.5,14.0,24.0,0.105,0.06,2.0,34.0,0.035,0.01,0.1,0.15,1.6,1.2,4.9,4.0,25.0,26.0,0.8,3.6,2.2,0.5,0.89,2.9,0.0325251754020337
44.0,13.0,11.8,16.4,26.0,35.2,0.0,0.5,14.0,35.0,0.07,0.04,2.0,10.0,0.14,0.04,0.1,0.3,1.3,3.6,4.6,4.3,28.0,12.0,1.1,3.1,4.6,4.8,0.46,4.1,0.0286460066731553
18.8,5.8,8.2,12.8,17.6,17.2,0.0,0.51,14.0,20.0,0.105,0.06,2.0,8.0,0.175,0.06,0.1,0.48,2.1,0.8,4.2,3.1,20.0,19.0,1.2,4.5,1.7,4.6,0.61,2.6,0.0850792049348093
21.2,11.8,9.4,17.6,16.4,32.8,0.0,0.51,14.0,22.0,0.105,0.01,2.0,23.0,0.105,0.09,0.1,0.48,0.9,0.7,4.5,3.7,10.0,3.0,4.8,1.2,3.4,3.1,0.56,3.1,0.0549864146542445
34.4,13.0,3.4,10.4,18.8,20.8,0.0,0.51,14.0,35.0,0.14,0.05,2.0,23.0,0.035,0.02,0.1,0.37,1.3,4.7,4.9,3.4,30.0,28.0,1.6,2.3,3.4,3.6,0.94,1.0,0.0564081808416279
